0,0.0525470292010739,0,0,0,0,0,0,-7.81997323777516e-18,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,-0.0410274806268424,0
0,0.0410274806268424,0,0,0,0,0,0,-0.0666666666666667,0,0,0,0,0,0,2.48997833512271e-17,0,0,0,0,0,0,0.052547029201074,0
0,0.0410274806268424,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,-3.48949903039725e-18,0,0,0,0,0,0,0.052547029201074,0
0,0.052547029201074,0,0,0,0,0,0,-1.254631930769e-17,0,0,0,0,0,0,-0.0666666666666667,0,0,0,0,0,0,-0.0410274806268424,0
-0.0410274806268424,0,0,0,0,-7.50684184217164e-20,-5.79521973621659e-19,-0.0666666666666667,0,0,0,0,0,0,0,0,-3.32107715974314e-18,-3.57275072785149e-18,0,0,-6.89041903515517e-19,0,0,0.0525470292010739
-0.0525470292010739,0,0,0,0,-2.389640752198e-18,1.04209296428823e-18,-2.56631548884294e-17,0,0,0,0,0,0,0,0,0.0386531338294894,0.0543173976696604,0,0,-5.95979854992279e-18,0,0,-0.0410274806268424
0,0,0,0,0,-0.0410274806268424,-0.0666666666666667,0,0,0,0,0,0,0,0,0,6.61352527311755e-18,-1.21096146945842e-17,0,0,-0.0525470292010739,0,0,0
5.44680196199082e-19,0,0,0,0,-0.0525470292010739,1.32033545960653e-17,8.78059777850842e-18,0,0,0,0,0,0,0,0,-0.0543173976696604,0.0386531338294894,0,0,0.0410274806268424,0,0,9.89387280824584e-18
-0.0525470292010739,0,0,0,0,3.02352033726555e-18,-2.62281715970127e-19,4.40324624080178e-17,0,0,0,0,0,0,0,0,-0.0386531338294894,-0.0543173976696604,0,0,6.01097102565791e-18,0,0,-0.0410274806268423
-0.0410274806268424,0,0,0,0,0,0,0.0666666666666666,0,0,0,0,0,0,0,0,4.87390461342748e-17,3.19123488571782e-17,0,0,0,0,0,0.052547029201074
-5.44680196199082e-19,0,0,0,0,-0.0525470292010739,1.45469562577066e-17,-8.7805977785084e-18,0,0,0,0,0,0,0,0,0.0543173976696604,-0.0386531338294894,0,0,0.0410274806268423,0,0,-8.96463348505304e-18
-8.81943558574902e-35,0,0,0,0,-0.0410274806268424,0.0666666666666666,3.40775617300974e-33,0,0,0,0,0,0,0,0,-2.66314925697705e-17,1.45297785504814e-17,0,0,-0.052547029201074,0,0,-5.69816619810316e-19
0,0,0.0525470292010739,0,0,0,0,0,0,1.4550858429168e-17,0,0,-0.0666666666666666,0,0,0,0,0,-0.0410274806268424,0,0,0,0,0
0,0,0.0410274806268423,0,0,0,0,0,0,0.0666666666666667,0,0,-2.65665611789894e-17,0,0,0,0,0,0.0525470292010739,0,0,0,0,0
0,0,0.0525470292010739,0,0,0,0,0,0,-1.94822974626743e-17,0,0,0.0666666666666667,0,0,0,0,0,-0.0410274806268423,0,0,0,0,0
0,0,0.0410274806268424,0,0,0,0,0,0,-0.0666666666666666,0,0,-5.4007021386031e-17,0,0,0,0,0,0.052547029201074,0,0,0,0,0
0,0,0,0.0525470292010739,0,0,0,0,0,0,1.4550858429168e-17,0,0,-0.0666666666666666,0,0,0,0,0,-0.0410274806268424,0,0,0,0
0,0,0,0.0410274806268423,0,0,0,0,0,0,0.0666666666666667,0,0,-2.65665611789894e-17,0,0,0,0,0,0.0525470292010739,0,0,0,0
0,0,0,0.0525470292010739,0,0,0,0,0,0,-1.94822974626743e-17,0,0,0.0666666666666667,0,0,0,0,0,-0.0410274806268423,0,0,0,0
0,0,0,0.0410274806268424,0,0,0,0,0,0,-0.0666666666666666,0,0,-5.4007021386031e-17,0,0,0,0,0,0.052547029201074,0,0,0,0
0,0,0,0,0.0525470292010739,0,0,0,0,0,0,1.4550858429168e-17,0,0,-0.0666666666666666,0,0,0,0,0,0,-0.0410274806268424,0,0
0,0,0,0,0.0410274806268423,0,0,0,0,0,0,0.0666666666666667,0,0,-2.65665611789894e-17,0,0,0,0,0,0,0.0525470292010739,0,0
0,0,0,0,0.0525470292010739,0,0,0,0,0,0,-1.94822974626743e-17,0,0,0.0666666666666667,0,0,0,0,0,0,-0.0410274806268423,0,0
0,0,0,0,0.0410274806268424,0,0,-0,-0,-0,-0,-0.0666666666666666,0,0,-5.4007021386031e-17,0,0,0,0,0,0,0.052547029201074,0,0
